trip_id,date,time,transport_type,route_id,origin_station,destination_station,scheduled_departure,scheduled_arrival,actual_departure_delay_min,actual_arrival_delay_min,weather_condition,temperature_C,humidity_percent,wind_speed_kmh,precipitation_mm,event_type,event_attendance_est,traffic_congestion_index,holiday,peak_hour,weekday,season,delayed
T01224,13-01-2023,23:00:00,Bus,Route_10,Station_46,Station_49,23:04:00,23:57:00,3,15,Clear,-4.2,35,51,13.8,Festival,50000,6,0,1,4,Winter,1
T01225,13-01-2023,23:15:00,Train,Route_3,Station_40,Station_13,23:17:00,23:45:00,17,27,Rain,22.6,87,16,8.9,None,0,43,0,0,4,Winter,1
T01226,13-01-2023,23:30:00,Tram,Route_14,Station_29,Station_1,23:34:00,00:06:00,12,7,Fog,32.4,46,4,6.7,Festival,2000,22,0,0,4,Spring,1
T01227,13-01-2023,23:45:00,Metro,Route_19,Station_7,Station_34,23:46:00,00:12:00,0,11,Clear,23.6,41,48,9.3,Sports,0,1,0,0,4,Spring,1
T01228,14-01-2023,00:00:00,Train,Route_5,Station_40,Station_15,00:01:00,00:41:00,7,6,Rain,-3.5,81,32,17.9,Sports,0,93,1,0,5,Winter,1
T01229,14-01-2023,00:15:00,Tram,Route_5,Station_13,Station_44,00:16:00,00:38:00,12,19,Fog,10.1,99,26,7.7,None,0,36,0,0,5,Winter,1
T01230,14-01-2023,00:30:00,Tram,Route_20,Station_38,Station_14,00:32:00,01:00:00,13,-1,Fog,27.4,81,4,8.1,Protest,0,68,0,0,5,Spring,0
T01231,14-01-2023,00:45:00,Metro,Route_17,Station_18,Station_29,00:45:00,01:12:00,14,-1,Rain,33.3,66,36,12.2,None,50000,19,1,0,5,Autumn,0
T01232,14-01-2023,01:00:00,Bus,Route_10,Station_2,Station_34,01:02:00,01:28:00,16,14,Rain,9.8,32,6,15.1,Festival,0,89,0,1,5,Spring,1
T01233,14-01-2023,01:15:00,Bus,Route_5,Station_8,Station_18,01:17:00,02:00:00,8,21,Cloudy,28.6,37,47,14.7,Concert,10000,43,0,0,5,Autumn,1
T01234,14-01-2023,01:30:00,Train,Route_4,Station_11,Station_7,01:33:00,01:51:00,13,16,Fog,29.6,39,17,0.4,None,500,69,0,0,5,Winter,1
T01235,14-01-2023,01:45:00,Metro,Route_6,Station_33,Station_29,01:48:00,02:20:00,2,25,Rain,-0.1,76,30,13.7,Parade,0,92,0,1,5,Summer,1
T01236,14-01-2023,02:00:00,Bus,Route_4,Station_38,Station_31,02:02:00,02:50:00,2,18,Fog,28.8,70,5,9,Festival,0,73,0,0,5,Spring,1
T01237,14-01-2023,02:15:00,Metro,Route_7,Station_48,Station_25,02:19:00,02:40:00,11,11,Clear,8,93,1,10.5,Sports,0,50,1,0,5,Winter,1
T01238,14-01-2023,02:30:00,Bus,Route_7,Station_27,Station_38,02:33:00,03:10:00,15,6,Storm,18.7,71,12,11.2,None,0,79,0,0,5,Winter,1
T01239,14-01-2023,02:45:00,Tram,Route_18,Station_20,Station_14,02:47:00,03:30:00,5,17,Storm,16.6,72,41,14.6,Parade,2000,97,0,0,5,Summer,1
T01240,14-01-2023,03:00:00,Bus,Route_3,Station_12,Station_8,03:00:00,03:38:00,2,25,Snow,21.5,38,52,16.6,Sports,50000,30,0,0,5,Spring,1
T01241,14-01-2023,03:15:00,Metro,Route_1,Station_43,Station_27,03:19:00,04:02:00,4,28,Rain,24.6,43,51,12.9,Concert,0,99,0,1,5,Winter,1
T01242,14-01-2023,03:30:00,Tram,Route_4,Station_31,Station_2,03:31:00,03:57:00,13,6,Rain,12.6,33,10,11.3,Festival,50000,40,0,0,5,Autumn,1
T01243,14-01-2023,03:45:00,Tram,Route_6,Station_27,Station_17,03:47:00,04:18:00,11,9,Fog,30.5,31,25,7.5,None,0,57,0,0,5,Summer,1
T01244,14-01-2023,04:00:00,Tram,Route_9,Station_32,Station_37,04:02:00,04:43:00,2,19,Snow,27.4,30,20,2.8,None,0,4,0,0,5,Autumn,1
T01245,14-01-2023,04:15:00,Metro,Route_14,Station_10,Station_14,04:19:00,05:11:00,6,19,Rain,26.4,94,1,19.2,None,0,32,0,0,5,Spring,1
T01246,14-01-2023,04:30:00,Train,Route_12,Station_3,Station_25,04:33:00,05:15:00,1,27,Fog,13.3,75,39,9.2,None,0,42,0,1,5,Autumn,1
T01247,14-01-2023,04:45:00,Train,Route_20,Station_45,Station_30,04:48:00,05:35:00,1,0,Rain,-3.5,88,55,11.3,Concert,0,18,0,0,5,Summer,0
T01248,14-01-2023,05:00:00,Train,Route_4,Station_27,Station_29,05:03:00,05:51:00,13,-1,Fog,14.7,36,53,15,None,0,31,0,0,5,Winter,0
T01249,14-01-2023,05:15:00,Metro,Route_12,Station_35,Station_20,05:16:00,05:36:00,14,17,Rain,30.9,95,50,1.4,None,0,86,0,0,5,Summer,1
T01250,14-01-2023,05:30:00,Tram,Route_10,Station_31,Station_21,05:34:00,06:14:00,12,-2,Cloudy,2.6,44,19,17.1,None,0,2,1,0,5,Winter,0
T01251,14-01-2023,05:45:00,Train,Route_7,Station_15,Station_22,05:49:00,06:06:00,1,0,Fog,34.3,76,16,15.9,None,0,0,0,0,5,Winter,0
T01252,14-01-2023,06:00:00,Metro,Route_3,Station_16,Station_35,06:03:00,06:20:00,3,-3,Cloudy,27.3,69,15,15.5,None,0,99,0,0,5,Autumn,0
T01253,14-01-2023,06:15:00,Train,Route_14,Station_13,Station_37,06:18:00,07:10:00,13,11,Cloudy,23.4,71,56,0.4,None,0,40,0,0,5,Summer,1
T01254,14-01-2023,06:30:00,Bus,Route_10,Station_49,Station_16,06:30:00,07:01:00,1,29,Cloudy,22.1,80,41,10.5,None,0,91,0,1,5,Summer,1
T01255,14-01-2023,06:45:00,Train,Route_16,Station_35,Station_50,06:45:00,07:13:00,3,2,Cloudy,18.5,64,4,1.1,Sports,10000,47,0,0,5,Winter,0
T01256,14-01-2023,07:00:00,Train,Route_16,Station_11,Station_49,07:02:00,07:55:00,2,3,Clear,23.8,70,13,11,Festival,0,38,0,0,5,Summer,0
T01257,14-01-2023,07:15:00,Tram,Route_10,Station_21,Station_43,07:17:00,08:02:00,13,15,Snow,11.9,86,23,14.4,None,0,4,0,0,5,Spring,1
T01258,14-01-2023,07:30:00,Metro,Route_13,Station_11,Station_17,07:34:00,08:27:00,13,-3,Storm,28.8,67,50,2.4,None,2000,76,0,0,5,Spring,0
T01259,14-01-2023,07:45:00,Tram,Route_6,Station_30,Station_16,07:49:00,08:37:00,7,15,Clear,22.9,37,3,13.9,None,0,10,0,0,5,Autumn,1
T01260,14-01-2023,08:00:00,Tram,Route_12,Station_48,Station_2,08:01:00,08:41:00,6,22,Rain,25.9,92,51,9,None,2000,21,0,1,5,Autumn,1
T01261,14-01-2023,08:15:00,Tram,Route_9,Station_35,Station_4,08:16:00,08:59:00,1,8,Rain,26.7,33,47,16.2,Festival,0,86,0,0,5,Summer,1
T01262,14-01-2023,08:30:00,Tram,Route_13,Station_22,Station_21,08:30:00,09:07:00,11,18,Snow,-1.3,77,23,10.7,None,0,63,0,0,5,Autumn,1
T01263,14-01-2023,08:45:00,Tram,Route_4,Station_38,Station_39,08:47:00,09:10:00,1,9,Storm,-2.8,81,46,6.7,None,0,11,0,1,5,Summer,1
T01264,14-01-2023,09:00:00,Train,Route_11,Station_31,Station_34,09:00:00,09:37:00,9,24,Storm,27,67,59,6.6,None,0,52,0,0,5,Autumn,1
T01265,14-01-2023,09:15:00,Tram,Route_20,Station_14,Station_30,09:15:00,09:50:00,7,10,Storm,5.4,34,8,17.9,Parade,2000,54,0,0,5,Spring,1
T01266,14-01-2023,09:30:00,Tram,Route_18,Station_24,Station_6,09:32:00,10:04:00,1,18,Cloudy,18.3,99,2,9.1,None,0,52,0,0,5,Winter,1
T01267,14-01-2023,09:45:00,Metro,Route_11,Station_50,Station_17,09:46:00,10:12:00,15,26,Clear,12.7,53,54,8.1,None,50000,20,0,0,5,Winter,1
T01268,14-01-2023,10:00:00,Bus,Route_4,Station_49,Station_39,10:02:00,10:32:00,10,16,Rain,-4.1,46,8,0.8,None,0,18,1,0,5,Spring,1
T01269,14-01-2023,10:15:00,Train,Route_18,Station_32,Station_25,10:18:00,10:41:00,10,23,Clear,-3.4,55,17,7.3,None,50000,68,1,0,5,Winter,1
T01270,14-01-2023,10:30:00,Train,Route_1,Station_36,Station_5,10:33:00,11:06:00,11,-3,Clear,28.1,32,35,17,Protest,0,87,0,0,5,Summer,0
T01271,14-01-2023,10:45:00,Train,Route_7,Station_32,Station_5,10:48:00,11:36:00,15,11,Clear,19.3,31,18,15.2,None,0,93,0,0,5,Summer,1
T01272,14-01-2023,11:00:00,Tram,Route_6,Station_15,Station_20,11:04:00,11:41:00,-2,28,Storm,16,31,23,4.4,Concert,0,71,0,1,5,Spring,1
T01273,14-01-2023,11:15:00,Tram,Route_15,Station_43,Station_16,11:16:00,11:47:00,18,4,Snow,32.8,51,3,8.3,None,0,65,0,1,5,Spring,0
T01274,14-01-2023,11:30:00,Tram,Route_18,Station_35,Station_41,11:31:00,12:12:00,13,29,Snow,1.9,33,8,3.9,None,10000,58,0,0,5,Spring,1
T01275,14-01-2023,11:45:00,Metro,Route_11,Station_3,Station_37,11:49:00,12:33:00,12,14,Storm,5.3,67,32,19.1,None,0,48,0,0,5,Spring,1
T01276,14-01-2023,12:00:00,Bus,Route_20,Station_16,Station_40,12:00:00,12:41:00,19,25,Rain,25.3,99,0,12,Concert,500,97,0,0,5,Winter,1
T01277,14-01-2023,12:15:00,Tram,Route_15,Station_5,Station_9,12:18:00,12:35:00,2,28,Rain,26,81,51,15.1,None,0,58,1,0,5,Winter,1
T01278,14-01-2023,12:30:00,Bus,Route_16,Station_21,Station_5,12:33:00,13:18:00,3,29,Rain,11.2,60,50,14.3,None,500,22,1,0,5,Winter,1
T01279,14-01-2023,12:45:00,Metro,Route_7,Station_10,Station_42,12:45:00,13:09:00,3,1,Snow,33,55,34,17.5,None,0,2,0,0,5,Summer,0
T01280,14-01-2023,13:00:00,Train,Route_10,Station_19,Station_2,13:02:00,13:54:00,0,14,Snow,32.5,65,9,19,Sports,2000,55,0,0,5,Autumn,1
T01281,14-01-2023,13:15:00,Tram,Route_12,Station_25,Station_9,13:17:00,13:44:00,13,6,Clear,-4.5,55,11,0.6,Festival,0,57,0,1,5,Summer,1
T01282,14-01-2023,13:30:00,Bus,Route_14,Station_4,Station_43,13:31:00,14:08:00,9,29,Storm,1.9,57,17,19.5,Protest,50000,87,0,0,5,Autumn,1
T01283,14-01-2023,13:45:00,Bus,Route_5,Station_29,Station_36,13:49:00,14:41:00,1,19,Cloudy,27.8,34,13,17.4,None,50000,61,0,1,5,Spring,1
T01284,14-01-2023,14:00:00,Tram,Route_18,Station_19,Station_22,14:01:00,14:26:00,-2,1,Clear,8.4,47,9,7.7,None,10000,17,0,1,5,Spring,0
T01285,14-01-2023,14:15:00,Train,Route_5,Station_43,Station_22,14:17:00,15:09:00,1,20,Fog,-1.2,44,9,16.7,None,0,60,0,0,5,Winter,1
T01286,14-01-2023,14:30:00,Train,Route_3,Station_2,Station_22,14:30:00,15:02:00,-2,13,Snow,26.4,86,17,14.7,None,0,36,0,0,5,Winter,1
T01287,14-01-2023,14:45:00,Train,Route_5,Station_10,Station_34,14:46:00,15:14:00,18,27,Clear,13.2,34,23,15.9,Protest,0,53,0,0,5,Autumn,1
T01288,14-01-2023,15:00:00,Metro,Route_17,Station_43,Station_29,15:03:00,15:21:00,5,3,Storm,14.7,66,0,4.4,Sports,50000,94,1,0,5,Autumn,0
T01289,14-01-2023,15:15:00,Bus,Route_19,Station_25,Station_38,15:18:00,15:40:00,2,13,Fog,2.5,51,29,13,Sports,50000,77,0,0,5,Winter,1
T01290,14-01-2023,15:30:00,Bus,Route_19,Station_20,Station_46,15:30:00,15:57:00,-1,24,Clear,21.4,81,14,0.5,None,0,64,0,0,5,Spring,1
T01291,14-01-2023,15:45:00,Bus,Route_12,Station_48,Station_33,15:47:00,16:40:00,9,18,Storm,17,44,7,17,Festival,0,13,0,0,5,Winter,1
T01292,14-01-2023,16:00:00,Metro,Route_9,Station_19,Station_18,16:03:00,16:44:00,19,11,Storm,3.3,46,57,19,Festival,10000,4,0,0,5,Spring,1
T01293,14-01-2023,16:15:00,Bus,Route_1,Station_23,Station_7,16:18:00,17:14:00,14,11,Snow,8.6,80,34,13.2,None,0,94,1,1,5,Spring,1
T01294,14-01-2023,16:30:00,Metro,Route_18,Station_24,Station_1,16:34:00,16:56:00,4,21,Cloudy,18.9,74,17,10.3,None,0,94,0,0,5,Summer,1
T01295,14-01-2023,16:45:00,Train,Route_4,Station_11,Station_33,16:46:00,17:27:00,8,17,Clear,32,92,40,14.5,None,50000,93,0,0,5,Summer,1
T01296,14-01-2023,17:00:00,Tram,Route_10,Station_46,Station_1,17:02:00,17:38:00,1,-2,Storm,31.8,57,15,6.5,None,10000,99,0,0,5,Autumn,0
T01297,14-01-2023,17:15:00,Bus,Route_7,Station_34,Station_24,17:16:00,17:56:00,2,23,Rain,6.5,88,20,12.5,Festival,50000,61,1,1,5,Spring,1
T01298,14-01-2023,17:30:00,Bus,Route_1,Station_28,Station_4,17:32:00,18:02:00,3,28,Storm,24.4,50,14,14.4,None,0,0,0,0,5,Winter,1
T01299,14-01-2023,17:45:00,Train,Route_17,Station_5,Station_4,17:48:00,18:25:00,8,17,Cloudy,26,71,4,2.9,None,0,62,0,1,5,Spring,1
T01300,14-01-2023,18:00:00,Tram,Route_2,Station_5,Station_18,18:04:00,18:20:00,-2,0,Storm,27.4,98,44,2.8,None,500,66,0,1,5,Autumn,0
T01301,14-01-2023,18:15:00,Metro,Route_11,Station_21,Station_27,18:16:00,18:53:00,7,15,Snow,17.8,46,53,14.3,None,0,19,0,1,5,Spring,1
T01302,14-01-2023,18:30:00,Tram,Route_9,Station_12,Station_43,18:33:00,19:22:00,17,-2,Clear,-4.6,97,51,8.6,None,0,42,0,0,5,Spring,0
T01303,14-01-2023,18:45:00,Train,Route_7,Station_50,Station_32,18:47:00,19:08:00,18,22,Snow,25.5,36,6,17.8,Parade,10000,84,0,0,5,Autumn,1
T01304,14-01-2023,19:00:00,Train,Route_17,Station_4,Station_33,19:01:00,19:22:00,8,10,Clear,-0.7,69,47,6.2,None,50000,93,0,0,5,Spring,1
T01305,14-01-2023,19:15:00,Tram,Route_17,Station_49,Station_28,19:16:00,20:01:00,14,11,Fog,-0.3,69,6,0.8,Sports,0,41,0,0,5,Summer,1
T01306,14-01-2023,19:30:00,Metro,Route_2,Station_42,Station_42,19:33:00,20:24:00,5,16,Clear,19.2,72,26,13,Sports,0,93,0,0,5,Autumn,1
T01307,14-01-2023,19:45:00,Metro,Route_6,Station_20,Station_41,19:46:00,20:32:00,10,15,Fog,34.3,80,24,13.7,None,0,68,0,0,5,Summer,1
T01308,14-01-2023,20:00:00,Bus,Route_14,Station_38,Station_36,20:04:00,20:25:00,17,5,Snow,4.7,52,21,11.1,Festival,0,73,0,0,5,Autumn,0
T01309,14-01-2023,20:15:00,Metro,Route_6,Station_25,Station_6,20:19:00,20:40:00,15,3,Rain,20.8,61,47,13.7,None,0,87,0,0,5,Spring,0
T01310,14-01-2023,20:30:00,Tram,Route_2,Station_14,Station_16,20:33:00,21:12:00,19,26,Cloudy,7.1,60,12,10.5,Concert,0,38,0,0,5,Summer,1
T01311,14-01-2023,20:45:00,Train,Route_1,Station_11,Station_34,20:47:00,21:37:00,13,9,Rain,30.9,46,16,13.9,Concert,0,61,0,0,5,Summer,1
T01312,14-01-2023,21:00:00,Bus,Route_10,Station_32,Station_23,21:03:00,21:35:00,-1,23,Fog,18.7,87,40,0.9,None,10000,47,0,1,5,Winter,1
T01313,14-01-2023,21:15:00,Bus,Route_5,Station_11,Station_50,21:19:00,21:58:00,2,9,Storm,3.3,64,43,7.4,None,0,5,0,0,5,Summer,1
T01314,14-01-2023,21:30:00,Train,Route_2,Station_18,Station_42,21:30:00,21:54:00,15,11,Storm,5.5,59,12,4.2,Sports,0,73,0,0,5,Summer,1
T01315,14-01-2023,21:45:00,Metro,Route_16,Station_27,Station_24,21:45:00,22:17:00,0,5,Rain,12.3,93,25,2,None,2000,41,0,0,5,Spring,0
T01316,14-01-2023,22:00:00,Train,Route_2,Station_18,Station_49,22:01:00,22:31:00,19,19,Storm,-0.1,82,8,4.7,None,0,57,0,1,5,Summer,1
T01317,14-01-2023,22:15:00,Metro,Route_10,Station_23,Station_13,22:16:00,22:39:00,14,-1,Fog,-1.9,80,4,3.8,Sports,50000,42,0,1,5,Summer,0
T01318,14-01-2023,22:30:00,Train,Route_2,Station_11,Station_18,22:30:00,23:26:00,13,15,Snow,22.2,66,38,19.5,Sports,500,9,0,0,5,Summer,1
T01319,14-01-2023,22:45:00,Tram,Route_16,Station_21,Station_13,22:49:00,23:35:00,3,24,Cloudy,11.3,35,32,5.7,None,50000,88,0,0,5,Spring,1
T01320,14-01-2023,23:00:00,Metro,Route_16,Station_44,Station_49,23:01:00,23:47:00,16,19,Clear,24,63,3,4.6,None,0,77,0,0,5,Autumn,1
T01321,14-01-2023,23:15:00,Tram,Route_19,Station_5,Station_37,23:18:00,00:02:00,4,3,Fog,-0.6,85,27,16.7,None,0,38,0,0,5,Spring,0
T01322,14-01-2023,23:30:00,Bus,Route_7,Station_23,Station_43,23:33:00,00:19:00,15,8,Fog,19.4,54,25,8.4,None,0,12,0,1,5,Summer,1
T01323,14-01-2023,23:45:00,Train,Route_12,Station_41,Station_39,23:49:00,00:22:00,11,10,Clear,12.7,42,3,8.4,None,50000,74,0,0,5,Autumn,1
T01324,15-01-2023,00:00:00,Bus,Route_15,Station_25,Station_42,00:01:00,00:46:00,3,11,Clear,-2.7,92,15,8.9,Festival,0,38,0,0,6,Spring,1
T01325,15-01-2023,00:15:00,Bus,Route_8,Station_41,Station_17,00:18:00,01:09:00,5,-1,Cloudy,16.8,95,36,8.3,None,0,10,1,0,6,Spring,0
T01326,15-01-2023,00:30:00,Bus,Route_6,Station_10,Station_15,00:31:00,01:15:00,12,11,Cloudy,-1.7,34,21,6.5,None,500,15,0,1,6,Autumn,1
T01327,15-01-2023,00:45:00,Bus,Route_10,Station_22,Station_18,00:46:00,01:43:00,12,20,Cloudy,28.1,40,35,5.7,Sports,0,32,1,0,6,Winter,1
T01328,15-01-2023,01:00:00,Train,Route_3,Station_19,Station_23,01:03:00,01:37:00,12,4,Storm,20.3,73,37,17.6,None,500,59,0,1,6,Summer,0
T01329,15-01-2023,01:15:00,Bus,Route_19,Station_1,Station_30,01:15:00,02:07:00,13,1,Fog,17.3,98,57,3.2,None,50000,95,0,0,6,Winter,0
T01330,15-01-2023,01:30:00,Train,Route_17,Station_7,Station_34,01:33:00,02:14:00,-2,0,Snow,0.3,31,54,3.6,Concert,50000,58,0,0,6,Summer,0
T01331,15-01-2023,01:45:00,Train,Route_7,Station_4,Station_4,01:49:00,02:35:00,8,10,Clear,6.5,69,34,11.4,Sports,0,73,0,0,6,Summer,1
T01332,15-01-2023,02:00:00,Tram,Route_20,Station_1,Station_3,02:02:00,02:56:00,2,12,Fog,14.7,66,24,6.9,Sports,0,50,0,0,6,Winter,1
T01333,15-01-2023,02:15:00,Metro,Route_4,Station_15,Station_7,02:18:00,02:36:00,2,16,Fog,20.3,78,7,8.4,Sports,0,14,0,1,6,Winter,1
T01334,15-01-2023,02:30:00,Metro,Route_14,Station_40,Station_18,02:31:00,03:22:00,18,20,Cloudy,2.3,65,16,16.1,None,0,79,0,1,6,Summer,1
T01335,15-01-2023,02:45:00,Train,Route_20,Station_12,Station_42,02:46:00,03:43:00,3,2,Cloudy,-4.6,99,17,18.1,Festival,500,42,0,0,6,Autumn,0
T01336,15-01-2023,03:00:00,Tram,Route_15,Station_22,Station_7,03:03:00,03:51:00,-1,27,Fog,8.8,63,49,15.8,None,2000,26,0,0,6,Autumn,1
T01337,15-01-2023,03:15:00,Train,Route_8,Station_22,Station_40,03:17:00,03:52:00,3,2,Cloudy,14.3,87,57,4.7,None,500,55,0,0,6,Winter,0
T01338,15-01-2023,03:30:00,Train,Route_15,Station_50,Station_6,03:33:00,04:06:00,11,11,Storm,2.4,66,56,19.6,None,0,59,0,0,6,Winter,1
T01339,15-01-2023,03:45:00,Train,Route_20,Station_47,Station_22,03:47:00,04:38:00,8,25,Clear,14.7,89,11,7.3,None,2000,95,1,0,6,Spring,1
T01340,15-01-2023,04:00:00,Tram,Route_14,Station_17,Station_1,04:02:00,04:58:00,1,-1,Fog,8.5,41,56,3.4,None,0,69,0,0,6,Autumn,0
T01341,15-01-2023,04:15:00,Metro,Route_9,Station_29,Station_4,04:19:00,04:41:00,6,7,Clear,13.2,61,56,10,None,0,46,0,1,6,Autumn,1
T01342,15-01-2023,04:30:00,Tram,Route_8,Station_46,Station_46,04:31:00,05:24:00,0,-1,Storm,8.9,33,32,14.5,None,2000,99,0,1,6,Summer,0
T01343,15-01-2023,04:45:00,Bus,Route_17,Station_14,Station_49,04:46:00,05:34:00,13,24,Cloudy,20.1,62,22,1.7,None,0,7,0,0,6,Spring,1
T01344,15-01-2023,05:00:00,Tram,Route_2,Station_50,Station_50,05:02:00,05:31:00,8,6,Rain,-3.3,72,11,12.7,Sports,500,62,0,1,6,Summer,1
T01345,15-01-2023,05:15:00,Tram,Route_3,Station_20,Station_43,05:16:00,06:09:00,1,29,Storm,1.8,38,10,17.2,Sports,0,88,0,0,6,Spring,1
T01346,15-01-2023,05:30:00,Tram,Route_8,Station_50,Station_29,05:30:00,06:00:00,-2,12,Rain,12.3,80,12,5.2,None,0,6,0,0,6,Autumn,1
T01347,15-01-2023,05:45:00,Tram,Route_12,Station_48,Station_21,05:47:00,06:08:00,18,6,Clear,9.3,49,34,13.9,None,0,80,0,0,6,Summer,1
T01348,15-01-2023,06:00:00,Metro,Route_1,Station_33,Station_26,06:01:00,06:44:00,19,29,Fog,10.7,68,26,8,None,500,93,0,0,6,Spring,1
T01349,15-01-2023,06:15:00,Bus,Route_10,Station_43,Station_14,06:15:00,07:06:00,13,-1,Cloudy,27.2,52,24,8.3,None,0,1,1,1,6,Summer,0
T01350,15-01-2023,06:30:00,Metro,Route_20,Station_15,Station_9,06:34:00,07:09:00,16,1,Storm,30.5,70,39,5.6,Sports,500,16,0,1,6,Spring,0
T01351,15-01-2023,06:45:00,Metro,Route_3,Station_12,Station_47,06:46:00,07:35:00,13,8,Cloudy,4.9,73,2,12.5,None,2000,3,1,0,6,Winter,1
T01352,15-01-2023,07:00:00,Tram,Route_6,Station_40,Station_12,07:00:00,07:23:00,8,9,Rain,28.5,64,48,7.2,None,0,25,0,0,6,Summer,1
T01353,15-01-2023,07:15:00,Train,Route_7,Station_20,Station_42,07:18:00,08:12:00,5,20,Rain,13.4,52,24,16.6,None,10000,77,1,0,6,Winter,1
T01354,15-01-2023,07:30:00,Train,Route_20,Station_30,Station_6,07:33:00,07:50:00,-2,28,Snow,6,87,44,19.3,Protest,10000,71,0,0,6,Spring,1
T01355,15-01-2023,07:45:00,Metro,Route_18,Station_38,Station_20,07:45:00,08:07:00,18,12,Fog,34.4,77,9,18.7,None,10000,68,0,1,6,Summer,1
T01356,15-01-2023,08:00:00,Metro,Route_11,Station_3,Station_24,08:02:00,08:56:00,6,28,Rain,28,87,16,3.3,Concert,500,4,0,1,6,Spring,1
T01357,15-01-2023,08:15:00,Tram,Route_19,Station_28,Station_27,08:17:00,08:56:00,9,17,Fog,34.8,86,2,0.3,None,0,4,0,0,6,Spring,1
T01358,15-01-2023,08:30:00,Metro,Route_5,Station_26,Station_38,08:31:00,09:06:00,19,8,Snow,1.7,68,44,8.8,Sports,0,90,0,1,6,Winter,1
T01359,15-01-2023,08:45:00,Tram,Route_19,Station_30,Station_8,08:48:00,09:18:00,5,17,Storm,0.8,57,21,14.6,Festival,2000,68,0,0,6,Summer,1
T01360,15-01-2023,09:00:00,Train,Route_11,Station_13,Station_1,09:02:00,09:54:00,14,17,Snow,15.1,93,37,19.5,None,0,2,0,0,6,Autumn,1
T01361,15-01-2023,09:15:00,Train,Route_12,Station_13,Station_49,09:17:00,09:47:00,7,2,Fog,20.5,91,13,15.7,Protest,2000,37,0,0,6,Spring,0
T01362,15-01-2023,09:30:00,Bus,Route_10,Station_2,Station_49,09:33:00,10:24:00,4,5,Rain,1.8,91,26,11.6,Sports,0,93,0,1,6,Winter,0
T01363,15-01-2023,09:45:00,Train,Route_8,Station_37,Station_24,09:49:00,10:06:00,16,-3,Clear,29.4,55,41,0.5,Sports,0,0,0,0,6,Autumn,0
T01364,15-01-2023,10:00:00,Metro,Route_9,Station_49,Station_47,10:02:00,10:32:00,3,8,Fog,16.3,80,19,16.5,Sports,0,7,0,1,6,Winter,1
T01365,15-01-2023,10:15:00,Train,Route_4,Station_38,Station_7,10:15:00,10:50:00,18,10,Cloudy,11.4,79,47,3.5,None,0,12,0,0,6,Winter,1
T01366,15-01-2023,10:30:00,Tram,Route_5,Station_2,Station_19,10:31:00,11:07:00,16,2,Clear,19.1,65,17,1.1,None,0,83,0,0,6,Winter,0
T01367,15-01-2023,10:45:00,Train,Route_8,Station_36,Station_22,10:47:00,11:11:00,15,-3,Fog,20.4,55,12,17,Parade,10000,69,0,0,6,Spring,0
T01368,15-01-2023,11:00:00,Bus,Route_9,Station_26,Station_35,11:02:00,11:55:00,12,18,Cloudy,-3.3,62,41,11.3,None,0,49,0,1,6,Autumn,1
T01369,15-01-2023,11:15:00,Train,Route_15,Station_11,Station_30,11:19:00,12:04:00,-1,7,Snow,35,97,5,2.6,Parade,0,7,0,0,6,Spring,1
T01370,15-01-2023,11:30:00,Tram,Route_15,Station_8,Station_29,11:30:00,11:56:00,11,-1,Clear,9.6,37,9,7.7,None,0,29,0,1,6,Spring,0
T01371,15-01-2023,11:45:00,Tram,Route_16,Station_44,Station_22,11:46:00,12:19:00,18,2,Fog,-2.5,95,36,1.7,None,0,39,0,0,6,Summer,0
T01372,15-01-2023,12:00:00,Metro,Route_14,Station_40,Station_11,12:02:00,12:59:00,7,2,Storm,29.1,52,28,12.8,Concert,0,78,0,0,6,Autumn,0
T01373,15-01-2023,12:15:00,Train,Route_8,Station_43,Station_20,12:16:00,12:53:00,13,16,Snow,34.7,99,5,5.6,Protest,2000,73,0,1,6,Summer,1
T01374,15-01-2023,12:30:00,Tram,Route_18,Station_22,Station_29,12:33:00,13:26:00,4,17,Cloudy,27.7,84,38,17.3,None,10000,32,0,0,6,Winter,1
T01375,15-01-2023,12:45:00,Bus,Route_10,Station_20,Station_41,12:47:00,13:06:00,5,-2,Storm,29.1,72,10,7.2,None,10000,72,0,1,6,Autumn,0
T01376,15-01-2023,13:00:00,Metro,Route_20,Station_8,Station_42,13:02:00,13:32:00,7,22,Rain,20,50,47,9.9,Sports,0,51,0,0,6,Autumn,1
T01377,15-01-2023,13:15:00,Bus,Route_6,Station_29,Station_34,13:18:00,14:14:00,12,27,Snow,31.9,51,24,1.3,Parade,0,32,0,0,6,Spring,1
T01378,15-01-2023,13:30:00,Train,Route_12,Station_40,Station_1,13:34:00,14:20:00,5,22,Snow,-3.6,38,43,5.5,Concert,10000,72,0,1,6,Winter,1
T01379,15-01-2023,13:45:00,Train,Route_2,Station_26,Station_31,13:47:00,14:20:00,10,28,Fog,25.7,63,43,13.5,None,0,77,0,1,6,Spring,1
T01380,15-01-2023,14:00:00,Train,Route_7,Station_30,Station_30,14:01:00,14:25:00,9,6,Fog,21.8,88,29,14.7,None,0,95,0,0,6,Summer,1
T01381,15-01-2023,14:15:00,Metro,Route_16,Station_17,Station_48,14:15:00,15:02:00,5,19,Cloudy,-3,55,54,4.9,Festival,10000,36,0,0,6,Winter,1
